Time,Step_number,VUT_pos_lat,VUT_pos_lng,VUT_heading,VUT_yaw_rate,VUT_jerk_lat,VUT_jerk_lng,VUT_accl_lat,VUT_accl_lng,VUT_vel_lat,VUT_vel_lng,VUT_vel_abs,VUT_travelled,VUT_ind_st_dir_left,VUT_ind_st_dir_right,VUT_ind_st_hazard,VUT_ind_st_reverse,VUT_ind_st_braking,VUT_throttle_cmd_value,VUT_braking_cmd_value,VUT_steering_angle,VUT_steering_angle_percentage,VUT_AV_drive_status,Number_of_Actors_perceived,Number_of_Actors_true,Number_of_Traffic_Ctrl_true
20.15,1178,1.3542857885336104,103.69559698106761,-45.03870386099831,-0.4117062000923739,0.006988023952095584,-0.006161676646706707,0.0373711,-0.0406629,-0.226306,0.225943,0.31978843769748777,60.5003,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.1667,1179,1.3542858228994559,103.6955969478207,-45.04615231233504,-0.44601505010347553,0.006976047904191463,-0.006137724550898051,0.0372686,-0.0405464,-0.225684,0.225267,0.3188706464148119,60.5056,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.1833,1180,1.3542858563609368,103.69559691367525,-45.05302780587661,-0.414186357925962,0.007006024096385779,-0.006156626506023754,0.0371664,-0.0404301,-0.225064,0.224592,0.31795498197071864,60.511,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.2,1181,1.3542858907267827,103.69559688042837,-45.05990329941818,-0.4117062000940758,0.006952095808382807,-0.006095808383233422,0.0370646,-0.040314,-0.224445,0.223919,0.317041443010216,60.5162,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.2167,1182,1.3542859241882637,103.69559684628291,-45.06735175075488,-0.4460150501017736,0.006922155688622714,-0.0060658682634733285,0.0369633,-0.0401984,-0.223828,0.223248,0.3161307373350462,60.5215,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.2333,1183,1.3542859576497448,103.695596813036,-45.074227244296424,-0.41418635792424985,0.006963855421686608,-0.0060843373493972615,0.0368623,-0.0400828,-0.223213,0.222579,0.31522286498602853,60.5268,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.25,1184,1.3542859911112257,103.69559677978913,-45.08167569563312,-0.4460150501017736,0.006904191616766326,-0.006017964071856431,0.0367618,-0.0399675,-0.2226,0.221912,0.31431782600418956,60.532,0,0,0,0,0,0,0,0.07,40.10704565915763,0,1,1,1
20.2667,1185,1.3542860245727073,103.69559674654222,-45.08855118917472,-0.4117062000957777,0.006892215568862205,-0.005999999999999628,0.0366616,-0.0398524,-0.221988,0.221247,0.31341491214203576,60.5373,0,0,0,0,0,0,0,0.07,40.10704565915763,0,1,1,1
20.2833,1186,1.3542860580341884,103.69559671329533,-45.09599964051142,-0.4487018877529828,0.006921686746987855,-0.006018072289156484,0.0365617,-0.0397375,-0.221378,0.220584,0.31251483155204013,60.5425,0,0,0,0,0,0,0,0.07,40.10704565915763,0,1,1,1
20.3,1187,1.354286090591305,103.69559668004844,-45.102875134052994,-0.4117062000940758,0.006868263473053964,-0.005964071856287682,0.0364621,-0.0396228,-0.220769,0.219922,0.3116161700634292,60.5477,0,0,0,0,0,0,0,0.07,40.10704565915763,0,1,1,1
